Time,BTC_Denominated_Price,BTC_Free_Float_Market_Cap_USD,BTC_Realized_Market_Cap_USD,BTC / Free Float MVRV (Free Float Market Cap / Realized Market Cap),BTC / MVRV (Market Cap / Realized Market Cap),BTC / Active Market Cap (1yr) (USD),BTC / Market Cap (USD),BTC / 30 Day Volatility,"BTC / ROI, 1 Year",BTC / 180 Day Volatility,"BTC / ROI, 30 Days",BTC / Annual Inflation Rate,BTC / Daily Inflation Rate,BTC / Coinbase Issuance (native units),BTC / Coinbase Issuance (USD),ETH / BTC Denominated Price,ETH / Free Float Market Cap (USD),ETH / Realized Market Cap (USD),ETH / Free Float MVRV (Free Float Market Cap / Realized Market Cap),ETH / MVRV (Market Cap / Realized Market Cap),ETH / Active Market Cap (1yr) (USD),ETH / Market Cap (USD),ETH / 30 Day Volatility,"ETH / ROI, 1 Year",ETH / 180 Day Volatility,"ETH / ROI, 30 Days",ETH / Annual Inflation Rate,ETH / Daily Inflation Rate,ETH / Coinbase Issuance (native units),ETH / Coinbase Issuance (USD),XRP / BTC Denominated Price,XRP / Free Float Market Cap (USD),XRP / Realized Market Cap (USD),XRP / Free Float MVRV (Free Float Market Cap / Realized Market Cap),XRP / MVRV (Market Cap / Realized Market Cap),XRP / Active Market Cap (1yr) (USD),XRP / Market Cap (USD),XRP / 30 Day Volatility,"XRP / ROI, 1 Year",XRP / 180 Day Volatility,"XRP / ROI, 30 Days",LINK / BTC Denominated Price,LINK / Free Float Market Cap (USD),LINK / Realized Market Cap (USD),LINK / Free Float MVRV (Free Float Market Cap / Realized Market Cap),LINK / MVRV (Market Cap / Realized Market Cap),LINK / Active Market Cap (1yr) (USD),LINK / Market Cap (USD),LINK / 30 Day Volatility,"LINK / ROI, 1 Year",LINK / 180 Day Volatility,"LINK / ROI, 30 Days",XLM / BTC Denominated Price,XLM / Free Float Market Cap (USD),XLM / Realized Market Cap (USD),XLM / Free Float MVRV (Free Float Market Cap / Realized Market Cap),XLM / MVRV (Market Cap / Realized Market Cap),XLM / Active Market Cap (1yr) (USD),XLM / Market Cap (USD),XLM / 30 Day Volatility,"XLM / ROI, 1 Year",XLM / 180 Day Volatility,"XLM / ROI, 30 Days",XLM / Annual Inflation Rate,XLM / Daily Inflation Rate,XLM / Coinbase Issuance (native units),XLM / Coinbase Issuance (USD),USDT / BTC Denominated Price,USDT / Free Float Market Cap (USD),USDT / Realized Market Cap (USD),USDT / Free Float MVRV (Free Float Market Cap / Realized Market Cap),USDT / MVRV (Market Cap / Realized Market Cap),USDT / Active Market Cap (1yr) (USD),USDT / Market Cap (USD),USDT / 30 Day Volatility,"USDT / ROI, 1 Year",USDT / 180 Day Volatility,"USDT / ROI, 30 Days",USDT_ETH / BTC Denominated Price,USDT_ETH / Free Float Market Cap (USD),USDT_ETH / Realized Market Cap (USD),USDT_ETH / Free Float MVRV (Free Float Market Cap / Realized Market Cap),USDT_ETH / MVRV (Market Cap / Realized Market Cap),USDT_ETH / Active Market Cap (1yr) (USD),USDT_ETH / Market Cap (USD),USDT_ETH / 30 Day Volatility,"USDT_ETH / ROI, 1 Year",USDT_ETH / 180 Day Volatility,"USDT_ETH / ROI, 30 Days"
2/27/2021,1,6.67E+11,2.81E+11,2.37825571,3.04478896,3.75E+11,8.54E+11,0.049300149,423.7874853,0.039177345,36.77335802,1.92136,0.005264,981.25,44975116.24,0.031723521,1.61E+11,96667075807,1.664026708,1.727529748,1.12E+11,1.67E+11,0.050985431,535.8539612,0.05326565,8.366342393,4.294777318,0.011766513,13513.8125,19649518.1,9.50E-06,35925081225,46605589047,0.770832039,0.934205253,23537490195,43539186128,0.117080133,83.223417,0.088940497,63.17281091,0.000568585,10685185056,6529095570,1.636549035,3.991489977,8226891533,26060819531,0.064186989,520.9964066,0.069858227,11.78426849,9.53E-06,8395274509,14272122874,0.588228856,3.226517511,15913107611,46049254376,0.06777465,643.474485,0.083593124,48.4423653,0,0,0,0,2.18E-05,1184675189,1335723077,0.886916764,1.000384888,1093000529,1336237181,0.000706307,-0.005312821,0.000693006,-0.148820668,2.18E-05,19917589562,20031961100,0.994290547,1.000228028,19683243360,20036528941,0.000706307,-0.005312821,0.000693006,-0.148820668
2/28/2021,1,6.60E+11,2.81E+11,2.350126644,3.00886446,3.71E+11,8.46E+11,0.049414028,428.536319,0.039179143,32.76141715,1.603131392,0.004392141,818.75,37138061.28,0.031424222,1.58E+11,96224019163,1.638974729,1.701492195,1.10E+11,1.64E+11,0.050866113,547.601549,0.052864795,3.034314114,4.27800816,0.01172057,13462.625,19189435.4,9.21E-06,34459776571,46492502018,0.741189979,0.898143893,22571855068,41756956751,0.117255484,80.67528595,0.088930131,47.48632726,0.000548053,10192596024,6441833930,1.582250666,3.859058017,7849321191,24859410869,0.064698238,502.6334139,0.069944828,8.999818489,9.01E-06,7852876501,14252534159,0.550981069,3.022209035,14886320196,43074137511,0.069319504,614.2797482,0.083774149,38.29777133,0,0,0,0,2.21E-05,1185840219,1336183278,0.887483206,1.001023798,1093812181,1337551259,0.000627555,0.169215974,0.00069648,0.149766585,2.21E-05,19939180682,20037257828,0.995105261,1.000947005,19702275433,20056233207,0.000627555,0.169215974,0.00069648,0.149766585
3/1/2021,1,7.23E+11,2.83E+11,2.553971744,3.269931,4.07E+11,9.25E+11,0.051546576,481.0789155,0.03944269,44.49655576,1.590824432,0.004358423,812.5,40327988.28,0.031494981,1.73E+11,98669093328,1.753112476,1.820016502,1.21E+11,1.80E+11,0.053517618,615.0351061,0.052802962,13.28876138,4.278857004,0.011722896,13466.875,21051903.54,9.00E-06,36834026141,46575623202,0.790843441,0.959320936,24600214785,44680970440,0.088869245,96.22722366,0.088899641,3.340198968,0.000555746,11309764874,6654376874,1.699597887,4.145264081,8655386761,27584149434,0.067077318,609.3931934,0.070056801,16.89596758,8.66E-06,8267225594,14283855093,0.578781116,3.174713696,15674335353,45347150396,0.067921666,666.9593457,0.083634323,32.35337136,0,0,0,0,2.02E-05,1184338725,1335605322,0.886743041,1.00018999,1092282044,1335859074,0.000659594,0.226900285,0.000701623,-0.045799325,2.02E-05,19990057564,20031956657,0.997908387,0.999945221,19657426699,20030859326,0.000659594,0.226900285,0.000701623,-0.045799325
3/2/2021,1,7.03E+11,2.84E+11,2.476132601,3.17061495,3.96E+11,9.01E+11,0.051307649,442.3707693,0.038588372,45.68113093,1.749822958,0.004794036,893.75,43172330.53,0.030843349,1.65E+11,97603626274,1.689278466,1.753753486,1.15E+11,1.71E+11,0.053573644,544.4254136,0.051806836,13.09697546,4.33743965,0.011883396,13652.875,20341130.31,9.01E-06,35895352432,46491591298,0.772082681,0.936414263,23969456452,43535389207,0.085509891,81.99960708,0.088528067,-11.68032305,0.000588713,11659696090,6751680708,1.726932388,4.211932042,8930048128,28437620311,0.066587138,573.7389287,0.068072891,25.85118765,8.64E-06,8068967444,14026596112,0.575261979,3.139081683,15217830801,44030630930,0.067119844,602.8917396,0.082760654,36.26796024,0,0,0,0,2.07E-05,1184502633,1335666773,0.88682496,1.000282426,1092378536,1336044000,0.000659405,0.003722921,0.000701227,-0.013871621,2.07E-05,20042832389,20432683112,0.980920238,1.000061761,20052988303,20433945052,0.000659405,0.003722921,0.000701227,-0.013871621
3/3/2021,1,7.38E+11,2.85E+11,2.58753562,3.3135168,4.16E+11,9.45E+11,0.051719087,478.0768842,0.038691546,50.99808371,1.859675,0.005095,950,48155943.82,0.031249801,1.75E+11,99307124681,1.765382083,1.832851116,1.22E+11,1.82E+11,0.054221862,606.2786655,0.05196158,15.62912743,4.245251344,0.011630826,13364.25,21169867.48,8.90E-06,37202381892,46559388767,0.799030719,0.968922201,24433107165,45112425430,0.070226987,92.43307612,0.088543498,19.18766351,0.000594715,12360310857,6938459041,1.781420166,4.344825963,9473959862,30146396987,0.06721757,554.2061078,0.068129423,31.35743187,8.34E-06,8168034111,14039228527,0.58180078,3.174937304,15406351113,44573670367,0.066720816,625.413687,0.082754947,31.33392012,0,0,0,0,1.97E-05,1183979493,1335463699,0.886568084,0.999993117,1091821535,1335454506,0.000655337,0.009292789,0.0007014,0.001200365,1.97E-05,20063549090,20430112587,0.982057686,0.999746283,20043229246,20424929124,0.000655337,0.009292789,0.0007014,0.001200365
3/4/2021,1,7.06E+11,2.86E+11,2.469119895,3.161905494,3.98E+11,9.04E+11,0.052068146,453.5718322,0.038770092,36.17426873,1.566128094,0.004290762,800,38778236.38,0.031729608,1.70E+11,99546105845,1.710146377,1.775513463,1.19E+11,1.77E+11,0.051007755,586.1393817,0.050603006,0.908989183,4.322188271,0.011841612,13608.0625,20929510.07,9.82E-06,39292926546,46680012454,0.841750558,1.020092124,25788936911,47617913052,0.070651065,103.0786266,0.088420441,27.7003053,0.000571529,11358737683,6778277034,1.675755893,4.087114231,8709388954,27703592524,0.069082914,493.4643509,0.067277061,16.123689,8.49E-06,7947269981,14031038552,0.566406396,3.09092799,14989005573,43368929785,0.066354993,602.9611706,0.08255218,20.45992689,0,0,0,0,2.06E-05,1183311437,1335199279,0.886243317,0.999626802,1091245338,1334700986,0.000655113,-0.08938329,0.000700794,-0.108803373,2.06E-05,20053228155,20426830368,0.981710221,0.999342734,20031993608,20413404506,0.000655113,-0.08938329,0.000700794,-0.108803373
3/5/2021,1,7.11E+11,2.87E+11,2.476237199,3.17106851,4.01E+11,9.10E+11,0.051405112,438.4848969,0.038769455,29.86410319,1.822979944,0.004994466,931.25,45445761.17,0.031369153,1.69E+11,99458504120,1.703723436,1.768987307,1.18E+11,1.76E+11,0.048430861,571.9705288,0.050442765,-7.754034801,4.309312129,0.011806335,13569.125,20772163.27,9.34E-06,37633497859,46595819067,0.807658254,0.978619407,24700229910,45599572817,0.070441755,90.8471925,0.088483832,14.70475393,0.000570394,11454652014,6795701509,1.685573152,4.096072924,8755234422,27835688954,0.068623171,493.146849,0.065823394,11.3062235,8.32E-06,7841469622,14029765447,0.558916658,3.050025069,14790035477,42791136328,0.066443472,581.1499362,0.082553501,17.54206736,0,0,0,0,2.05E-05,1184073616,1335483100,0.886625683,1.000058095,1091854183,1335560684,0.000661604,-0.087476912,0.000701773,-0.086980585,2.05E-05,20132403522,20429814402,0.985442311,0.999840363,20044685323,20426553052,0.000661604,-0.087476912,0.000701773,-0.086980585
3/6/2021,1,7.13E+11,2.88E+11,2.479041348,3.17592981,4.03E+11,9.13E+11,0.051267239,435.3675425,0.038770946,31.89220509,1.859589481,0.005094766,950,46521998.26,0.033894641,1.84E+11,1.02E+11,1.803193503,1.87238487,1.28E+11,1.91E+11,0.050436475,579.3421777,0.050728185,3.198265459,4.331167818,0.011866213,13639.5625,22639468.86,9.46E-06,38222536812,46623912855,0.819805428,0.993181409,25083609857,46306003475,0.066373902,89.56968783,0.088487656,2.247898624,0.000577335,11634363841,6843001747,1.700184257,4.131579037,8887279926,28272402569,0.06861169,503.373658,0.065781438,14.12269453,8.23E-06,7783131758,14027679404,0.554841006,3.02778889,14680085322,42472851851,0.065733959,558.0486876,0.082562654,22.38187854,0,0,0,0,2.04E-05,1184128993,1335503853,0.886653371,1.000089499,1091714447,1335623380,0.000661334,-0.225180597,0.000699838,-0.067220043,2.04E-05,20135349540,20430122851,0.985571633,0.999872203,20044526661,20427511945,0.000661334,-0.225180597,0.000699838,-0.067220043
3/7/2021,1,7.44E+11,2.88E+11,2.58013205,3.30549961,4.20E+11,9.53E+11,0.05155353,474.114474,0.038767794,34.27759967,1.785945,0.004893,912.5,46616402.21,0.033651977,1.90E+11,1.03E+11,1.846620092,1.917559981,1.33E+11,1.98E+11,0.049305358,622.1547935,0.050596397,-0.076596664,4.278906388,0.011723031,13476.5625,23168375.77,9.11E-06,38401270084,46634744804,0.82344763,0.997376416,25197318197,46512394621,0.066361873,96.38089205,0.088461592,3.397529483,0.000556782,11704988721,6964791820,1.680594198,4.08397368,8946624995,28444026483,0.067546436,550.4301775,0.065615588,7.237781606,8.06E-06,7954018820,14036477733,0.566667719,3.092850528,15005987973,43412727574,0.064860974,603.8941863,0.082551356,17.14088904,0,0,0,0,1.96E-05,1183859735,1335402509,0.886519028,0.99993797,1092809156,1335319674,0.000658996,-0.060960351,0.000699302,-0.051574823,1.96E-05,20135272064,20428985940,0.985622689,0.999700475,20039721385,20422866956,0.000658996,-0.060960351,0.000699302,-0.051574823
3/8/2021,1,7.58E+11,2.90E+11,2.6151732,3.35002291,4.29E+11,9.71E+11,0.051394351,542.3051906,0.038775227,32.40007238,1.896175,0.005195,968.75,50460710.28,0.03505814,2.02E+11,1.05E+11,1.919142288,1.992889829,1.41E+11,2.10E+11,0.050328708,800.607327,0.050672049,8.458549284,4.298918937,0.01177786,13541.1875,24727901.66,9.11E-06,39174703632,46703632380,0.838793508,1.015739466,25703157402,47438722603,0.066381649,130.3286343,0.088467151,6.955830833,0.00060558,12980549659,7294967206,1.779384237,4.324041106,9927469670,31543738065,0.069054211,669.7845921,0.065926355,25.77404246,8.03E-06,8077080214,14051486847,0.574820323,3.137349976,15237957436,44084431921,0.063693506,726.8270126,0.082552465,10.77527195,0,0,0,0,1.92E-05,1183988293,1335445506,0.886586752,1.000014366,1092807893,1335464691,0.000643313,0.025232763,0.000699347,-0.11603068,1.92E-05,20237893285,20429528934,0.990619674,0.99978247,20042869787,20425084890,0.000643313,0.025232763,0.000699347,-0.11603068
3/9/2021,1,7.97E+11,2.92E+11,2.730933409,3.498555632,4.52E+11,1.02E+12,0.051790417,593.2176311,0.038892893,40.34591738,1.712526637,0.004691854,875,47896743.35,0.034016406,2.06E+11,1.06E+11,1.937699924,2.012201452,1.44E+11,2.14E+11,0.049724623,830.3114632,0.05061598,15.22150255,4.273358279,0.011707831,13462.25,25067095.02,8.84E-06,39959833217,46735871755,0.855014183,1.035033094,26210366106,48373173957,0.06566998,132.0162566,0.088469973,14.79288269,0.000574735,12946299186,7357867992,1.75951773,4.275763959,9899178013,31460506770,0.069001035,678.1628502,0.065927179,26.72258628,7.88E-06,8333985985,14085268082,0.591681034,3.229375283,15722459842,45486616593,0.063748324,729.8189425,0.08254763,11.20974817,0,0,0,0,1.83E-05,1184043149,1335464939,0.886614927,1.000046146,1092779657,1335526564,0.000643286,0.122132288,0.000699052,-0.116589466,1.83E-05,20309206153,20429766514,0.994098789,0.999817163,20043914352,20426031206,0.000643286,0.122132288,0.000699052,-0.116589466
3/10/2021,1,8.17E+11,2.94E+11,2.78105992,3.56293331,4.63E+11,1.05E+12,0.042686898,609.4380859,0.0389089,21.66888063,1.822445,0.004993,931.25,52258063.1,0.032137415,2.00E+11,1.06E+11,1.883629931,1.957130552,1.40E+11,2.07E+11,0.048277418,797.8913113,0.050703669,3.434365411,4.314074868,0.011819383,13592.125,24512371.1,8.25E-06,38253370588,46669687114,0.819662032,0.992015411,25087005488,46297048858,0.06516391,118.7174171,0.088541039,2.773187524,0.00053091,12259914627,7315298668,1.675928104,4.072634712,9433188176,29792539287,0.069850131,627.5671112,0.066074155,17.1388359,7.32E-06,7939254336,14068147550,0.564342555,3.080164911,14978757225,43332214451,0.064348575,690.7523267,0.082640774,3.702250418,0,0,0,0,1.78E-05,1183739382,1335343409,0.886468135,0.999880574,1092255653,1335183934,0.000630589,-0.007055047,0.000698703,-0.06710997,1.78E-05,20494369695,20828252717,0.983969706,0.999644391,20439699908,20820846009,0.000630589,-0.007055047,0.000698703,-0.06710997
3/11/2021,1,8.43E+11,2.97E+11,2.836647667,3.63177042,4.78E+11,1.08E+12,0.04290711,628.6152906,0.038938824,24.27398303,1.614515925,0.004423331,825,47723985.32,0.031595509,2.02E+11,1.07E+11,1.886908272,1.960546968,1.42E+11,2.10E+11,0.048256878,840.9756035,0.050674339,3.212084162,4.240244092,0.011617107,13361.0625,24420193.79,7.83E-06,37410633011,46636922409,0.802167705,0.970565553,24526667066,45264190381,0.06466774,117.5612347,0.08855548,-4.263380092,0.000520227,12383844309,7347508536,1.685448101,4.09576904,9528001139,30093697985,0.068214932,686.8356324,0.066068153,8.663617118,7.01E-06,7835585206,14065565987,0.557075713,3.040507604,14783265968,42766460335,0.064365101,704.2692486,0.082655142,1.097860575,0,0,0,0,1.73E-05,1183794356,1335362274,0.88649678,0.999912883,1092247178,1335245941,0.000621944,-0.0003967,0.000697406,-0.115932486,1.73E-05,20602298215,20828506627,0.98913948,0.999678629,20441200303,20821812944,0.000621944,-0.0003967,0.000697406,-0.115932486
3/12/2021,1,8.35E+11,3.00E+11,2.78893133,3.570586382,4.74E+11,1.07E+12,0.0423797,1056.100386,0.038932881,27.18948997,1.834584973,0.00502626,937.5,53751226.44,0.03084529,1.96E+11,1.06E+11,1.840053699,1.911397735,1.37E+11,2.03E+11,0.048594438,1502.947948,0.050547859,1.160719685,4.288494354,0.0117493,13514.6875,23900774.1,7.66E-06,36300996210,46566178025,0.779557132,0.942996878,23795118474,43911760490,0.063333349,213.8878988,0.088569251,-13.60007933,0.000492462,11661387984,8583789933,1.35853604,3.289357398,10351063783,28235152921,0.069036995,1294.611719,0.066114726,5.124541238,6.74E-06,7461503827,14050695942,0.531041584,2.89841388,14072513569,40724732143,0.064611124,1059.783187,0.082662921,-7.130719096,0,0,0,0,1.74E-05,1183540295,1335268394,0.886368838,0.999768572,1091663238,1334959377,0.000610519,0.502530191,0.00069759,-0.067878754,1.74E-05,20647875118,20827069261,0.991396094,0.999533059,20436270870,20817344257,0.000610519,0.502530191,0.00069759,-0.067878754
3/13/2021,1,8.93E+11,3.02E+11,2.96008448,3.78957634,5.06E+11,1.14E+12,0.042655371,989.0572885,0.039128765,27.97067986,1.748715,0.004791,893.75,54776859.75,0.031444697,2.13E+11,1.09E+11,1.956852671,2.032629907,1.49E+11,2.22E+11,0.050932481,1330.103719,0.050855834,7.931553435,4.306410671,0.011798385,13572.75,26157506.5,7.51E-06,38400700468,46749172553,0.821419896,0.984065086,25291838406,46004228493,0.063620091,186.0481983,0.088623578,-12.59012546,0.00048675,12321024605,8716969886,1.413452698,3.422324438,10846070318,29832299066,0.069495704,1114.730705,0.066220855,7.454533628,6.64E-06,7864384301,14035342167,0.560327223,3.058254322,14831664497,42923645848,0.063092132,909.7169767,0.082726145,-10.56944842,0,0,0,0,1.63E-05,1182967697,1335046654,0.886087159,0.999450924,1090438038,1334313612,0.000616304,-1.061046937,0.000698124,-0.111805986,1.63E-05,20647881906,20824516981,0.991517927,0.999171997,20424702652,20807274209,0.000616304,-1.061046937,0.000698124,-0.111805986
3/14/2021,1,8.73E+11,3.03E+11,2.8781703,3.68484058,4.93E+11,1.12E+12,0.042938456,1064.307288,0.039203746,26.05019431,1.9199,0.00526,981.25,58782388.12,0.03128503,2.08E+11,1.09E+11,1.907293385,1.981180953,1.45E+11,2.16E+11,0.050879121,1435.204328,0.050837955,1.499894303,4.333142906,0.011871624,13658.625,25598299.23,7.42E-06,37095215240,46671986109,0.794806871,0.952079383,24429530535,44435435717,0.056856494,206.2715137,0.088662956,-27.22674147,0.00048623,12030103968,8668616328,1.387776724,3.360156447,10524712981,29127907044,0.066893559,1272.781197,0.065773932,-5.497034473,6.59E-06,7627115888,14024784995,0.543831217,2.968221163,14323457368,41628663630,0.055915137,979.4523941,0.082729364,-25.52811349,0,0,0,0,1.67E-05,1208570920,1335105852,0.905224794,0.99991634,1089938484,1334994158,0.000545234,-0.205722303,0.000698847,-0.219829507,1.67E-05,20660413025,20825240980,0.992085184,0.999646854,20421830770,20817886632,0.000545234,-0.205722303,0.000698847,-0.219829507
3/15/2021,1,8.18E+11,3.05E+11,2.68498428,3.43735753,4.61E+11,1.05E+12,0.044902666,947.3073237,0.039593228,18.87895886,1.80967,0.004958,925,51912037.78,0.032018339,1.99E+11,1.09E+11,1.820968895,1.891518724,1.39E+11,2.07E+11,0.051403711,1351.988987,0.05097957,-1.237085553,4.263366294,0.011680456,13440.25,24150853.9,7.80E-06,36547818334,46590486266,0.784448098,0.940019581,24079076489,43795969367,0.056167214,186.3758218,0.088665946,-30.82342927,0.000493247,11432750855,8537398493,1.339137545,3.242388763,9999415354,27681564935,0.06466313,1219.473332,0.065888185,-18.65018543,6.88E-06,7459108488,14001590891,0.532732926,2.907646033,14008445959,40711670210,0.054116477,919.5061047,0.082749862,-31.77030825,0,0,0,0,1.78E-05,1208671442,1335144898,0.90527361,0.999970267,1089657944,1335105200,0.000519217,0.289421618,0.000698635,-0.115406007,1.78E-05,20911162141,20925572313,0.999311361,0.999715841,20538347518,20919626115,0.000519217,0.289421618,0.000698635,-0.115406007
3/16/2021,1,8.23E+11,3.06E+11,2.68898756,3.44231318,4.65E+11,1.05E+12,0.044591562,1027.094842,0.039583426,15.70887899,1.82208,0.004992,931.25,52616040.36,0.031804204,1.99E+11,1.10E+11,1.815546395,1.885889117,1.40E+11,2.07E+11,0.051398445,1528.425062,0.050816005,-0.806757554,4.304967972,0.011794433,13573,24390025.81,8.16E-06,38454109543,46744204072,0.822649787,0.985692593,25333578995,46075415742,0.056563871,228.3678734,0.088727849,-22.73075586,0.000491782,11475844167,8528144268,1.345643766,3.25814196,10033191659,27785904680,0.06466854,1468.269805,0.06587895,-17.04027759,7.00E-06,7637165475,14006909689,0.545242716,2.975924029,14344230632,41683499120,0.052996385,1026.086449,0.082757143,-24.36722064,0,0,0,0,1.77E-05,1208740043,1335171980,0.905306628,1.000006739,1089326824,1335180978,0.000518589,-0.473384541,0.000698545,-0.08984448,1.77E-05,21212389679,21425914320,0.990034281,0.999765094,21038971999,21420881246,0.000518589,-0.473384541,0.000698545,-0.08984448
3/17/2021,1,8.55E+11,3.08E+11,2.775860794,3.55383882,4.83E+11,1.09E+12,0.044826935,983.3620704,0.0396333,21.97624428,1.662948614,0.004556024,850,49880606.09,0.030994758,2.02E+11,1.10E+11,1.827904428,1.898700447,1.41E+11,2.09E+11,0.051385247,1444.246825,0.050776009,1.753076421,4.293956433,0.011764264,13539.875,24627237.23,8.01E-06,39212946896,46817316908,0.837573562,1.003339121,25811890552,46973645616,0.055413447,214.4887561,0.088729222,-15.20712782,0.000526444,12759253036,8807394562,1.44869779,3.507661668,11086026282,30893360304,0.067770199,1516.743073,0.065911282,-5.990309073,6.87E-06,7793802999,14042337165,0.555021782,3.029298737,14638263041,42538434242,0.052653247,965.3102984,0.082698108,-18.75854396,0,0,0,0,1.70E-05,1208714247,1335161475,0.90529443,0.999993274,1089039400,1335152494,0.000500976,-0.33165485,0.000698546,-0.018052773,1.70E-05,21244144626,21423909988,0.991609124,0.999751837,21035320631,21418593370,0.000500976,-0.33165485,0.000698546,-0.018052773
3/18/2021,1,8.41E+11,3.09E+11,2.72297074,3.48651656,4.74E+11,1.08E+12,0.044930112,970.5908219,0.039677919,17.48276411,1.85858,0.005092,950,54844905.85,0.030860896,1.97E+11,1.10E+11,1.790999736,1.860420813,1.38E+11,2.05E+11,0.051526841,1413.931497,0.050823061,0.057581671,4.29083561,0.011755714,13531.625,24108554.82,8.14E-06,39242114171,46836927731,0.837845608,1.003298795,25823586755,46991433176,0.054361733,219.6331114,0.088729232,-9.702972958,0.000511168,12188109320,8704964064,1.400133215,3.390074619,10599062206,29510477736,0.06805946,1422.174341,0.066024312,-7.489935893,6.85E-06,7645273676,14038187093,0.544605484,2.972447823,14359698865,41727778663,0.052642059,974.3764577,0.082725161,-18.65168622,0,0,0,0,1.73E-05,1208438152,1335056927,0.90515852,0.999843147,1088553343,1334847519,0.000501656,-0.328730351,0.000698694,-0.023086552,1.73E-05,21376403224,21422279834,0.997858463,0.999599534,21026706713,21413700938,0.000501656,-0.328730351,0.000698694,-0.023086552
3/19/2021,1,8.48E+11,3.10E+11,2.7360342,3.50341884,4.77E+11,1.09E+12,0.043696207,837.658383,0.03964052,11.37997077,1.80967,0.004958,925,53805512.78,0.031123127,2.01E+11,1.11E+11,1.809539389,1.879684449,1.41E+11,2.08E+11,0.051182042,1218.001416,0.050710716,-1.889516164,4.289380173,0.011751727,13528.625,24491868.72,8.04E-06,39062241187,46832738041,0.834079809,0.998678119,25701547988,46770830724,0.05389329,182.1395805,0.088712819,-13.15742937,0.000513954,12392076768,8834397589,1.402707615,3.384017552,10734487344,29895756505,0.06808328,1228.112371,0.065944479,-7.174333329,6.80E-06,7644567106,14840458808,0.515116628,2.81150122,14355831209,41723968042,0.05230721,856.1048923,0.082698213,-20.7009505,0,0,0,0,1.72E-05,1208543562,1335093652,0.905212575,0.999902856,1089142267,1334963955,0.000493495,-0.334024632,0.000698716,-0.062500831,1.72E-05,21404281977,21422699040,0.999140301,0.999667165,21024961891,21415568812,0.000493495,-0.334024632,0.000698716,-0.062500831
3/20/2021,1,8.49E+11,3.11E+11,2.73122025,3.49731896,4.78E+11,1.09E+12,0.043611224,843.4155252,0.03944661,12.77406742,1.88267,0.005158,962.5,56063589.03,0.031121215,2.01E+11,1.11E+11,1.80846829,1.878555633,1.41E+11,2.09E+11,0.050417353,1278.174523,0.05026941,-6.19260215,4.308608482,0.011804407,13590.875,24636790.28,9.04E-06,43954312966,47192011459,0.931393081,1.115073758,28917658917,52622573574,0.058328286,237.8007285,0.088992944,-1.206415097,0.000511362,12346484480,8933425055,1.382054968,3.334193257,10753811438,29785765583,0.068059767,1233.145621,0.065415672,-8.163666755,7.17E-06,8066241836,14885123909,0.541899542,2.957690999,15147761981,44025597003,0.053496702,954.1054507,0.082432612,-15.95557325,0,0,0,0,1.72E-05,1208595334,1335111276,0.905239402,0.999932496,1089027292,1335021151,0.000489707,0.031888067,0.000698062,-0.023441064,1.72E-05,21485200300,22422900959,0.958181118,0.999714633,22018770690,22416502195,0.000489707,0.031888067,0.000698062,-0.023441064
3/21/2021,1,8.37E+11,3.12E+11,2.686280726,3.440164039,4.71E+11,1.07E+12,0.041428038,830.2057134,0.039484296,2.915467414,1.907110145,0.005224959,975,56011734.69,0.031066838,1.98E+11,1.11E+11,1.787066406,1.856487109,1.38E+11,2.06E+11,0.050371864,1246.844494,0.050301427,-8.990130936,4.236311217,0.011606332,13364.375,23851742.71,9.04E-06,43395450648,47227745947,0.918855003,1.099963266,28497860546,51948785690,0.057145693,228.6764226,0.08900239,-8.359001007,0.000509578,12134436495,8907771361,1.36223035,3.286366571,10568129257,29274202021,0.066693399,1186.923109,0.065433516,-15.83728326,7.05E-06,7860088739,14834229403,0.529861614,2.877105515,14684307962,42679643230,0.053166324,923.3219508,0.082488069,-21.18708292,0,0,0,0,1.74E-05,1208949247,1335237722,0.905418733,1.000130587,1087610789,1335412087,0.000485673,-0.060674842,0.000697221,-0.038512019,1.74E-05,21491491836,22424690416,0.958385219,0.999927581,22028150334,22423066445,0.000485673,-0.060674842,0.000697221,-0.038512019
3/22/2021,1,7.93E+11,3.13E+11,2.53833176,3.25092326,4.47E+11,1.02E+12,0.042606378,833.926213,0.039667029,-2.521728082,1.845805,0.005057,943.75,51390148.37,0.031019586,1.87E+11,1.09E+11,1.717543697,1.784491286,1.31E+11,1.95E+11,0.051116653,1279.520918,0.050190702,-11.69429479,4.282385751,0.011732564,13511.3125,22822143.96,1.01E-05,19632055470,47474883614,0.413525089,1.16043309,30222040864,55091425911,0.054996857,272.2441383,0.089000568,7.676573817,0.000504661,11390877631,8744625984,1.302614618,3.142544236,9922325412,27480373986,0.067455482,1286.514628,0.0649636,-19.18605664,7.25E-06,7669523520,14817749442,0.517590309,2.810471055,13804421584,41644855910,0.05262298,970.4619725,0.082368993,-19.01489688,0,0,0,0,1.84E-05,1208913209,1335227176,0.905398894,1.000108672,1087426312,1335372279,0.000484845,0.021127536,0.000696613,-0.055246741,1.84E-05,21491150967,22424965694,0.958358254,0.999885499,22027463327,22422398022,0.000484845,0.021127536,0.000696613,-0.055246741
